onset	duration	trial_type	feedback_source_volume	cen_signal	dmn_signal	pda	ball_y_position	cen_hit	dmn_hit	scale_factor	participant	run	feedback_on	slider_describing	slider_ballcheck	slider_difficulty	slider_calm
0.2921297550201416	0	baseline	0	0.6943582867582453	0.4441868665187145	0.2501714202395308	n/a	0	0	10	sub-2098	1	No Feedback	5.0	n/a	n/a	n/a
1.4928324222564695	0	baseline	1	1.3019233225726377	-1.1411907889743105	2.443114111546948	n/a	0	0	10	sub-2098	1	No Feedback	n/a	6.0	n/a	n/a
2.694038391113281	0	baseline	2	0.7648853571388816	0.6451038710913543	0.11978148604752736	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	6.0	n/a
3.895750761032105	0	baseline	3	-0.8591489656297115	-0.3893529455516851	-0.46979602007802646	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	6.0
5.096752405166626	0	baseline	4	-0.252719408224457	0.748836068045239	-1.0015554762696959	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
6.298229455947876	0	baseline	5	0.8298572252125739	0.5404914953808241	0.2893657298317498	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
7.49958324432373	0	baseline	6	2.455328593805922	-0.4989311674061726	2.9542597612120947	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
8.700826644897461	0	baseline	7	0.6669060768651036	-0.0865032383034604	0.753409315168564	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
9.903036117553713	0	baseline	8	1.4009987916134894	-1.2017362091052175	2.602735000718707	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
11.146082639694214	0	baseline	9	-0.0747535578035429	-0.5757722539439829	0.50101869614044	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
12.347835063934326	0	baseline	10	-0.845870132245284	-1.5000734805912688	0.6542033483459848	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
13.548877716064451	0	baseline	11	-0.1761187644447963	0.687227404402374	-0.8633461688471702	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
14.750532865524292	0	baseline	12	1.9817931598161915	0.133011300872072	1.8487818589441196	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
15.9518301486969	0	baseline	13	0.5923659125520001	0.3092493449815612	0.2831165675704389	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
17.153103828430176	0	baseline	14	1.113468851490118	-0.3010593127037061	1.414528164193824	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
18.354872941970825	0	baseline	15	0.0810893276762507	1.355532538165307	-1.2744432104890562	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
19.55656480789185	0	baseline	16	0.4761825273163226	-1.8737863567956532	2.3499688841119757	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
20.75774836540222	0	baseline	17	-2.13849199385502	0.6149568372591614	-2.7534488311141816	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
21.95884370803833	0	baseline	18	1.932298941004742	0.0627907952621481	1.869508145742594	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
23.16009330749512	0	baseline	19	0.0824297421572154	-0.7014147567115568	0.7838444988687723	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
24.36181139945984	0	baseline	20	-0.2430504044291854	0.0509695260848056	-0.294019930513991	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
25.56287384033203	0	baseline	21	-0.6195392670494098	-0.3566182071992108	-0.262921059850199	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
26.76419878005981	0	baseline	22	-1.534364046589322	1.3849985405930914	-2.9193625871824134	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
27.96571564674377	0	baseline	23	-1.3792374097587716	-1.197905483260297	-0.18133192649847452	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
29.167691946029663	0	baseline	24	0.4873728623982531	-0.6117565972413102	1.0991294596395633	n/a	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
30.36788249015808	0	feedback	25	1.5760936717628675	0.5730295371249015	1.003064134637966	0.0	1	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
31.568538904190063	0	feedback	26	0.0630393946535059	-0.3899152790257708	0.45295467367927666	0.0	1	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
32.76853585243225	0	feedback	27	0.920650269970604	0.1480193594912264	0.7726309104793776	0.0	1	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
33.968496799468994	0	feedback	28	-0.7590032432997921	0.9888095257968836	-1.7478127690966758	0.0	0	1	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
35.16855430603027	0	feedback	29	0.4481746177294371	0.2552321115958831	0.19294250613355401	0.0	1	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
36.36853289604187	0	feedback	30	0.619654693520336	0.4317090320607831	0.18794566145955288	0.0	1	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
37.56849718093872	0	feedback	31	-1.570242534226135	0.7368956284954156	-2.3071381627215506	0.0	0	1	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
38.768510818481445	0	feedback	32	-0.5547229209473785	-0.6693225010280323	0.11459958008065374	0.0	1	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
39.9684898853302	0	feedback	33	0.4400004313945896	-0.9225351175102668	1.3625355489048565	0.0	1	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
41.16856384277344	0	feedback	34	0.3015131214496464	1.0025821296962003	-0.7010690082465538	0.0	0	1	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
42.36865758895874	0	feedback	35	-0.5176880803172653	-0.8666789161555527	0.3489908358382874	0.0	1	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
43.56869626045227	0	feedback	36	1.932918718978372	-0.0895189268303788	2.022437645808751	0.0	1	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
44.76867938041687	0	feedback	37	1.4190783792416013	-1.608769303181914	3.0278476824235154	0.0	1	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
45.96864438056946	0	feedback	38	-0.1141912475320992	0.0875986066573831	-0.2017898541894823	0.0	0	1	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
47.168654441833496	0	feedback	39	2.321583939801409	-0.0106631583445499	2.332247098145959	0.0	0	0	10	sub-2098	1	No Feedback	n/a	n/a	n/a	n/a
