onset	duration	trial_type	feedback_source_volume	cen_signal	dmn_signal	pda	ball_y_position	cen_hit	dmn_hit	scale_factor	participant	run	feedback_on	slider_describing	slider_ballcheck	slider_difficulty	slider_calm
0.2703909873962402	0	baseline	0	-0.4887326485390762	-1.2896885588419913	0.8009559103029151	n/a	0	0	10	sub-2099	1	Feedback	5.0	n/a	n/a	n/a
1.4717462062835691	0	baseline	1	0.584934771886078	-1.0582793656248604	1.6432141375109384	n/a	0	0	10	sub-2099	1	Feedback	n/a	6.0	n/a	n/a
2.6729235649108887	0	baseline	2	-1.8390059179814748	-1.4527329021113056	-0.38627301587016927	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	6.0	n/a
3.87458086013794	0	baseline	3	0.3635964646957081	-0.0853554404391134	0.4489519051348215	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	6.0
5.075323104858398	0	baseline	4	-0.2796202971998142	0.7337321945012375	-1.0133524917010517	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
6.276799917221069	0	baseline	5	0.561707280779449	0.8494088796542353	-0.2877015988747863	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
7.477829217910767	0	baseline	6	1.226542229107718	-0.5956909521467261	1.8222331812544441	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
8.6793532371521	0	baseline	7	-2.59112819493473	0.4701993877342547	-3.0613275826689845	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
9.880998849868774	0	baseline	8	1.001127409109529	-1.9108432549446257	2.911970664054155	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
11.082809209823608	0	baseline	9	-0.5616311149214247	0.4276841150713502	-0.9893152299927749	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
12.284051418304443	0	baseline	10	-0.3492377476276154	0.4719277926919876	-0.821165540319603	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
13.484303712844849	0	baseline	11	1.468440002923256	0.8952494876138982	0.5731905153093578	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
14.686139345169067	0	baseline	12	0.7535415270511805	-0.2223417165726638	0.9758832436238443	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
15.887616395950316	0	baseline	13	1.3115291176020327	-2.0100336658299023	3.321562783431935	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
17.08841609954834	0	baseline	14	0.3443455179070567	-0.9921844474043956	1.3365299653114522	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
18.29093861579895	0	baseline	15	-1.083949305245655	-0.2226413365555843	-0.8613079686900708	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
19.490932941436768	0	baseline	16	-1.438409741467429	-0.9153978515983062	-0.5230118898691228	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
20.69244718551636	0	baseline	17	1.710384027218912	-0.3356771736910872	2.046061200909999	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
21.89390468597412	0	baseline	18	-1.004823708265172	1.391413419204078	-2.39623712746925	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
23.095495223999023	0	baseline	19	-0.4462807610537629	-0.7986845740077623	0.35240381295399936	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
24.297001600265503	0	baseline	20	-1.446933275078646	-0.2211592525689067	-1.2257740225097393	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
25.49762272834778	0	baseline	21	0.557348278554746	0.2787092564314427	0.2786390221233033	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
26.6991605758667	0	baseline	22	1.0714049489344042	0.162659584784319	0.9087453641500852	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
27.9004168510437	0	baseline	23	-0.2597571859302168	1.436295070750446	-1.6960522566806628	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
29.10205173492432	0	baseline	24	-1.865290027590892	2.258005232222067	-4.123295259812959	n/a	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
30.30668830871582	0	feedback	25	0.6481749691537546	1.1665409605761945	-0.5183659914224399	-0.0516123609242139	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
31.522271156311035	0	feedback	26	0.0928713470731766	1.5560609731448471	-1.4631896260716706	-0.1972983672035754	0	1	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
32.73708176612854	0	feedback	27	-0.8956448151635961	1.2177973635178656	-2.1134421786814617	0.0	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
33.9526252746582	0	feedback	28	-0.6466212310930077	-0.5233833755801907	-0.12323785551281707	-0.012270474497757	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
35.167500257492065	0	feedback	29	0.9704232247540072	0.8665018459257898	0.10392137882821739	-0.0019232916181363	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
36.38299417495728	0	feedback	30	0.1202887637241784	1.495799569191012	-1.3755108054668335	-0.1388793445260417	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
37.59847950935364	0	feedback	31	0.596803293093321	0.2189973723531708	0.37780592074015024	-0.1012621862571565	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
38.81463098526001	0	feedback	32	-1.2195660749729285	0.1881304232136992	-1.4076964981866276	-0.2414228853354077	0	1	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
40.02873420715332	0	feedback	33	-1.2818494550947863	0.4965153284135822	-1.7783647835083685	0.0	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
41.244412422180176	0	feedback	34	-1.4722123209285911	0.7074057899981203	-2.1796181109267114	-0.2170189373523643	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
42.46007227897644	0	feedback	35	0.060234598475843	0.290533541752045	-0.23029894327620198	-0.2399492074270257	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
43.67511177062988	0	feedback	36	1.0855022678421364	0.5922825000139417	0.49321976782819477	-0.1908405909411107	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
44.8902530670166	0	feedback	37	0.2175030148962034	1.2907629001220295	-1.0732598852258262	-0.2977023015439825	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
46.10537505149841	0	feedback	38	1.1094430822008805	-0.9487776682273344	2.058220750428215	-0.0927705853615531	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
47.32057428359985	0	feedback	39	-0.9718118996495256	-0.897328247821632	-0.07448365182789363	-0.1001867299094357	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
48.5364990234375	0	feedback	40	-1.390079141147486	-0.333923523409566	-1.0561556177379199	-0.2053454128416326	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
49.75102829933167	0	feedback	41	-0.5274163622575262	0.5072594948754506	-1.0346758571329768	-0.3083654115714439	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
50.96680641174317	0	feedback	42	0.8080300444143784	-1.057886607270334	1.8659166516847123	-0.1225809170736773	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
52.18226957321167	0	feedback	43	0.5459732128621277	1.0250552191488889	-0.4790820062867611	-0.1702818732126362	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
53.39829134941101	0	feedback	44	0.2692090069439788	-0.6243086880777797	0.8935176950217585	-0.0813166275546649	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
54.6129937171936	0	feedback	45	-1.1284925524065403	0.4227333984870138	-1.5512259508935542	-0.2357681829756259	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
55.82760000228882	0	feedback	46	0.261999599525179	0.6910575919305553	-0.4290579924053763	-0.2784883774480284	0	1	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
57.0433030128479	0	feedback	47	-0.6414337848997669	0.871491130489498	-1.5129249153892648	0.0	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
58.2583327293396	0	feedback	48	0.5093218455883933	-0.0347318333100056	0.544053678898399	0.0541700175206263	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
59.47289204597473	0	feedback	49	1.5095672042521509	2.391447889028522	-0.8818806847763709	0.0541700175206263	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
60.689159631729126	0	feedback	50	0.2411251983558883	1.2972175433981432	-1.0560923450422548	-0.0509823655129271	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
61.90410709381104	0	feedback	51	0.2784711890708023	-0.4244124293723703	0.7028836184431726	0.019001938247545	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
63.12005805969238	0	feedback	52	-0.5505703653521596	0.1135967153076163	-0.6641670806597759	-0.0471274599927382	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
64.33508658409119	0	feedback	53	-0.9862264119888848	-0.1141824417344189	-0.8720439702544659	-0.1339546224210667	0	0	10	sub-2099	1	Feedback	n/a	n/a	n/a	n/a
