onset	duration	trial_type	feedback_source_volume	cen_signal	dmn_signal	pda	ball_y_position	cen_hit	dmn_hit	scale_factor	participant	run	feedback_on	slider_describing	slider_ballcheck	slider_difficulty	slider_calm
6.9799745082855225	0	baseline	0	0.0	0.0	0.0	n/a	0	0	7.5	sub-2002	2	No Feedback	1.0	n/a	n/a	n/a
7.045147657394409	0	baseline	1	0.0	0.0	0.0	n/a	0	0	7.5	sub-2002	2	No Feedback	n/a	1.0	n/a	n/a
7.098117113113403	0	baseline	2	0.0	0.0	0.0	n/a	0	0	7.5	sub-2002	2	No Feedback	n/a	n/a	7.0	n/a
7.167382955551148	0	baseline	3	0.0	0.0	0.0	n/a	0	0	7.5	sub-2002	2	No Feedback	n/a	n/a	n/a	4.0
7.230133771896362	0	baseline	4	0.0	0.0	0.0	n/a	0	0	7.5	sub-2002	2	No Feedback	n/a	n/a	n/a	n/a
8.222890377044678	0	baseline	5	0.0	0.0	0.0	n/a	0	0	7.5	sub-2002	2	No Feedback	n/a	n/a	n/a	n/a
9.40378189086914	0	baseline	6	0.0	0.0	0.0	n/a	0	0	7.5	sub-2002	2	No Feedback	n/a	n/a	n/a	n/a
10.59107780456543	0	baseline	7	0.0	0.0	0.0	n/a	0	0	7.5	sub-2002	2	No Feedback	n/a	n/a	n/a	n/a
11.815892219543455	0	baseline	8	0.015484	-0.021561	0.037045	n/a	0	0	7.5	sub-2002	2	No Feedback	n/a	n/a	n/a	n/a
13.034953594207764	0	baseline	9	-0.019747	-0.034042	0.014295000000000002	n/a	0	0	7.5	sub-2002	2	No Feedback	n/a	n/a	n/a	n/a
14.20935845375061	0	baseline	10	-0.116497	-0.044591	-0.071906	n/a	0	0	7.5	sub-2002	2	No Feedback	n/a	n/a	n/a	n/a
15.435046434402466	0	baseline	11	-0.142004	-0.062418	-0.07958599999999999	n/a	0	0	7.5	sub-2002	2	No Feedback	n/a	n/a	n/a	n/a
16.645903825759888	0	baseline	12	0.002177	-0.046864	0.049041	n/a	0	0	7.5	sub-2002	2	No Feedback	n/a	n/a	n/a	n/a
17.841225624084473	0	baseline	13	-0.023149	-0.115465	0.092316	n/a	0	0	7.5	sub-2002	2	No Feedback	n/a	n/a	n/a	n/a
19.0011146068573	0	baseline	14	0.044661	-0.063459	0.10812	n/a	0	0	7.5	sub-2002	2	No Feedback	n/a	n/a	n/a	n/a
20.290128707885746	0	baseline	15	-0.02597	-0.020203	-0.005767000000000001	n/a	0	0	7.5	sub-2002	2	No Feedback	n/a	n/a	n/a	n/a
21.410717725753784	0	baseline	16	-0.026695	0.071523	-0.098218	n/a	0	0	7.5	sub-2002	2	No Feedback	n/a	n/a	n/a	n/a
22.597888946533203	0	baseline	17	-0.001395	-0.074017	0.072622	n/a	0	0	7.5	sub-2002	2	No Feedback	n/a	n/a	n/a	n/a
23.813024759292603	0	baseline	18	0.102723	0.062108	0.040615	n/a	0	0	7.5	sub-2002	2	No Feedback	n/a	n/a	n/a	n/a
