volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
0,10,7.388506650924683,8.588509511947631,0.0,0.0,baseline,0,0,nan,nan,nan,nan
1,10,7.455215215682983,8.655218076705932,0.0,0.0,baseline,0,0,nan,nan,nan,nan
2,10,7.5214314460754395,8.721432876586913,0.0,0.0,baseline,0,0,nan,nan,nan,nan
3,10,7.588162660598755,8.78816361427307,0.0,0.0,baseline,0,0,nan,nan,nan,nan
4,10,7.638186931610107,8.838188123703002,0.0,0.0,baseline,0,0,nan,nan,nan,nan
5,10,8.190946817398071,9.390947771072387,0.0,0.0,baseline,0,0,nan,nan,nan,nan
6,10,9.389911413192749,10.589912605285644,0.0,0.0,baseline,0,0,nan,nan,nan,nan
7,10,10.557067155838013,11.757068347930907,0.0,0.0,baseline,0,0,nan,nan,nan,nan
8,10,11.758094549179077,12.958095502853393,-0.120547,-0.060373,baseline,0,0,nan,nan,nan,nan
9,10,13.02599048614502,14.225991439819335,-0.083636,0.013497,baseline,0,0,nan,nan,nan,nan
10,10,14.209991693496704,15.40999264717102,-0.159099,-0.156642,baseline,0,0,nan,nan,nan,nan
11,10,15.494735956192017,16.694736909866332,-0.005237,0.04331,baseline,0,0,nan,nan,nan,nan
12,10,16.631851196289062,17.831852388381957,-0.01855,-0.071189,baseline,0,0,nan,nan,nan,nan
13,10,17.780080795288086,18.98008198738098,-0.14639,0.007153,baseline,0,0,nan,nan,nan,nan
14,10,19.000142574310303,20.20014352798462,-0.25208,-0.042394,baseline,0,0,nan,nan,nan,nan
15,10,20.182097673416138,21.38209958076477,-0.102533,0.016043,baseline,0,0,nan,nan,nan,nan
16,10,21.350080013275146,22.55008120536804,-0.025371,0.040413,baseline,0,0,nan,nan,nan,nan
17,10,22.651012182235718,23.851013374328613,-0.105434,-0.052351,baseline,0,0,nan,nan,nan,nan
18,10,23.768338441848755,24.96833939552307,-0.059594,-0.066435,baseline,0,0,nan,nan,nan,nan
19,10,24.969391345977783,26.169392538070678,0.135647,0.053255,baseline,0,0,nan,nan,nan,nan
20,10,26.170933485031128,27.370934438705444,0.244462,0.039075,baseline,0,0,nan,nan,nan,nan
21,10,27.404827117919922,28.604828310012817,0.159171,0.082098,baseline,0,0,nan,nan,nan,nan
22,10,28.555445671081543,29.75544662475586,0.089836,0.069217,baseline,0,0,nan,nan,nan,nan
23,10,29.739738941192627,30.939739894866943,0.105322,0.162048,baseline,0,0,nan,nan,nan,nan
24,10,31.024784803390503,32.2247859954834,0.148139,0.100528,feedback,0,0,False,0.0,0.3333333333333333,-0.3333333333333333
25,10,32.176753759384155,33.376754713058475,0.170568,0.109805,feedback,0,0,False,0.004566149696874619,0.3333333333333333,-0.3333333333333333
26,10,33.426777362823486,34.626778316497806,0.059455,0.16034,feedback,0,0,False,0.010900385437774683,0.3333333333333333,-0.3333333333333333
27,10,34.58076786994934,35.78076858520508,0.023951,0.045615,feedback,0,0,False,0.0012249740376949524,0.3333333333333333,-0.3333333333333333
28,10,35.84549140930176,37.04549236297608,0.303173,0.115324,feedback,0,0,False,-0.0010635000040530934,0.3333333333333333,-0.3333333333333333
29,10,36.98023200035095,38.18023271560669,0.383046,0.201516,feedback,0,0,False,0.016691126940870316,0.3333333333333333,-0.3333333333333333
30,10,38.19754433631897,39.39754528999329,0.111284,0.055948,feedback,0,0,False,0.03511008330693241,0.3333333333333333,-0.3333333333333333
31,10,39.415213108062744,40.61521406173706,0.248749,0.148302,feedback,0,0,False,0.04072475509381288,0.3333333333333333,-0.3333333333333333
32,10,40.58248543739319,41.782486867904666,0.18758,0.154016,feedback,0,0,False,0.050497774513005945,0.3333333333333333,-0.3333333333333333
33,10,41.800233364105225,43.000234317779544,0.244454,0.034354,feedback,0,0,False,0.05390334853091197,0.3333333333333333,-0.3333333333333333
34,10,43.05376577377319,44.25376672744751,0.308418,-0.001726,feedback,0,0,False,0.07580521198668413,0.3333333333333333,-0.3333333333333333
35,10,44.202171087265015,45.402172040939334,0.306175,0.118682,feedback,0,0,False,0.10554968136534633,0.3333333333333333,-0.3333333333333333
36,10,45.40423822402954,46.60423917770386,0.355138,0.167865,feedback,0,0,False,0.12431307137732465,0.3333333333333333,-0.3333333333333333
37,10,46.57126593589783,47.771266889572146,0.305597,0.106074,feedback,0,0,False,0.14253385114865183,0.3333333333333333,-0.3333333333333333
38,10,47.789515018463135,48.98951740264893,0.288866,0.143181,feedback,0,0,False,0.16277846873817356,0.3333333333333333,-0.3333333333333333
39,10,49.03965139389038,50.2396523475647,0.489689,0.17175,feedback,0,0,False,0.17796539390501914,0.3333333333333333,-0.3333333333333333
40,10,50.224122047424316,51.424123001098636,0.588636,0.261762,feedback,0,0,False,0.20934127308216097,0.3333333333333333,-0.3333333333333333
41,10,51.37470626831055,52.574707460403445,0.476737,0.19891,feedback,0,0,False,0.24069023899373992,0.3333333333333333,-0.3333333333333333
42,10,52.64278316497803,53.84278411865235,0.488242,0.194816,feedback,0,0,False,0.27003846081781324,0.3333333333333333,-0.3333333333333333
43,10,53.76156044006348,54.961561393737796,0.441348,0.177432,feedback,0,0,False,0.29736389978255984,0.3333333333333333,-0.3333333333333333
44,10,54.977623462677,56.17762441635132,0.471191,0.206646,feedback,0,0,False,0.3241421584081644,0.3333333333333333,-0.3333333333333333
45,10,56.2148060798645,57.41480703353882,0.401046,0.191485,feedback,1,0,False,0.0,0.3333333333333333,-0.3333333333333333
46,10,57.42975902557373,58.62975997924805,0.595133,0.399538,feedback,1,0,False,0.021263124084329593,0.3333333333333333,-0.3333333333333333
47,10,58.597756147384644,59.79775710105896,0.708237,0.537567,feedback,1,0,False,0.040293595211362776,0.3333333333333333,-0.3333333333333333
48,10,59.79872107505798,60.9987220287323,0.409704,0.208501,feedback,1,0,False,0.057373420982694726,0.3333333333333333,-0.3333333333333333
49,10,61.03291988372803,62.23292059898377,0.691636,0.505167,feedback,1,0,False,0.07806815852570517,0.3333333333333333,-0.3333333333333333
50,10,62.184431076049805,63.3844322681427,0.428542,0.170406,feedback,1,0,False,0.09595153354043917,0.3333333333333333,-0.3333333333333333
51,10,63.40237092971802,64.60237212181092,0.559928,0.25787,feedback,1,0,False,0.12214332399110776,0.3333333333333333,-0.3333333333333333
52,10,64.56941986083984,65.76942105293274,0.546649,0.109884,feedback,1,0,False,0.1515321429675099,0.3333333333333333,-0.3333333333333333
53,10,65.80359935760498,67.00360054969788,0.570985,0.145105,feedback,1,0,False,0.19645561350707946,0.3333333333333333,-0.3333333333333333
54,10,66.95448517799377,68.1544861316681,0.61747,0.190108,feedback,1,0,False,0.23729978466300922,0.3333333333333333,-0.3333333333333333
55,10,68.18876791000366,69.38876886367798,0.504973,0.186892,feedback,1,0,False,0.28125610949840396,0.3333333333333333,-0.3333333333333333
56,10,69.37565112113953,70.57565207481385,0.272207,0.08848,feedback,1,0,False,0.31264600197634573,0.3333333333333333,-0.3333333333333333
57,10,70.60866856575012,71.8086711883545,0.178231,0.117945,feedback,1,0,False,0.3315432452806929,0.3333333333333333,-0.3333333333333333
58,10,71.82884764671326,73.02884860038758,0.231607,0.114211,feedback,2,0,False,0.0,0.3333333333333333,-0.3333333333333333
59,10,72.99333310127258,74.1933340549469,0.215103,0.064349,feedback,2,0,False,0.011422077192306515,0.3333333333333333,-0.3333333333333333
60,10,74.21082663536072,75.41082758903504,0.288567,0.047642,feedback,2,0,False,0.026718344189548406,0.3333333333333333,-0.3333333333333333
61,10,75.3618323802948,76.56183404922486,0.177197,-0.015452,feedback,2,0,False,0.0498243410331247,0.3333333333333333,-0.3333333333333333
62,10,76.66260147094727,77.8626033782959,0.029001,-0.065693,feedback,2,0,False,0.0707103333063601,0.3333333333333333,-0.3333333333333333
63,10,77.81350135803223,79.01350231170655,0.027074,-0.035232,feedback,2,0,False,0.07979199467444403,0.3333333333333333,-0.3333333333333333
64,10,78.99821543693542,80.19821615219116,0.005332,-0.110218,feedback,2,0,False,0.08594067579884548,0.3333333333333333,-0.3333333333333333
65,10,80.20070719718933,81.4007098197937,0.146429,0.000869,feedback,2,0,False,0.09750435932774518,0.3333333333333333,-0.3333333333333333
66,10,81.38341474533081,82.58341617584229,0.105711,0.003449,feedback,2,0,False,0.11186897950024616,0.3333333333333333,-0.3333333333333333
67,10,82.5864896774292,83.78649039268494,0.058836,-0.065543,feedback,2,0,False,0.12210286444211091,0.3333333333333333,-0.3333333333333333
68,10,83.76854252815247,84.96854395866394,0.222084,0.012896,feedback,2,0,False,0.13437723303537413,0.3333333333333333,-0.3333333333333333
69,10,84.93651795387268,86.136518907547,-0.038609,-0.045098,feedback,2,0,False,0.1547302389615064,0.3333333333333333,-0.3333333333333333
