volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
0,7.03125,7.287971258163452,8.487972450256347,0.0,0.0,baseline,0,0,nan,nan,nan,nan
1,7.03125,7.337910890579224,8.537912082672118,0.0,0.0,baseline,0,0,nan,nan,nan,nan
2,7.03125,7.421264171600342,8.621265363693237,0.0,0.0,baseline,0,0,nan,nan,nan,nan
3,7.03125,7.4879631996154785,8.687964391708373,0.0,0.0,baseline,0,0,nan,nan,nan,nan
4,7.03125,7.537952423095703,8.737953376770019,0.0,0.0,baseline,0,0,nan,nan,nan,nan
5,7.03125,8.155393123626709,9.355395030975341,0.0,0.0,baseline,0,0,nan,nan,nan,nan
6,7.03125,9.356177568435669,10.556178522109985,0.0,0.0,baseline,0,0,nan,nan,nan,nan
7,7.03125,10.557425260543823,11.757426452636718,0.0,0.0,baseline,0,0,nan,nan,nan,nan
8,7.03125,11.724876642227173,12.924877595901489,-0.010554,0.050106,baseline,0,0,nan,nan,nan,nan
9,7.03125,12.942639112472534,14.14264006614685,-0.243344,-0.242391,baseline,0,0,nan,nan,nan,nan
10,7.03125,14.176768064498901,15.376769256591796,-0.197901,-0.018473,baseline,0,0,nan,nan,nan,nan
11,7.03125,15.378190040588379,16.578191232681274,-0.298094,-0.02079,baseline,0,0,nan,nan,nan,nan
12,7.03125,16.598198652267456,17.79819984436035,-0.257651,-0.008532,baseline,0,0,nan,nan,nan,nan
13,7.03125,17.762796640396118,18.962797594070434,-0.311432,0.039898,baseline,0,0,nan,nan,nan,nan
14,7.03125,18.964197874069214,20.16419906616211,-0.045683,0.051681,baseline,0,0,nan,nan,nan,nan
15,7.03125,20.198337078094482,21.398338031768798,-0.113748,0.01778,baseline,0,0,nan,nan,nan,nan
16,7.03125,21.383108139038086,22.58310933113098,-0.185573,-0.009156,baseline,0,0,nan,nan,nan,nan
17,7.03125,22.55085825920105,23.750859212875366,-0.017302,0.050431,baseline,0,0,nan,nan,nan,nan
18,7.03125,23.801367044448853,25.00136799812317,-0.160936,0.152469,baseline,0,0,nan,nan,nan,nan
19,7.03125,24.986020803451538,26.186022233963012,-0.100144,0.067044,baseline,0,0,nan,nan,nan,nan
20,7.03125,26.15371823310852,27.353719425201415,-0.029213,0.063846,baseline,0,0,nan,nan,nan,nan
21,7.03125,27.356417655944824,28.55641884803772,-0.000216,0.006857,baseline,0,0,nan,nan,nan,nan
22,7.03125,28.6220862865448,29.822087240219116,-0.028941,0.064219,baseline,0,0,nan,nan,nan,nan
23,7.03125,29.73977017402649,30.939771366119384,0.045741,-0.033891,baseline,0,0,nan,nan,nan,nan
24,7.03125,31.024520874023438,32.22452182769776,0.02978,0.074811,feedback,0,0,False,0.0,0.3333333333333333,-0.3333333333333333
25,7.03125,32.15927076339722,33.359271717071536,0.131381,0.01541,feedback,0,0,False,-0.0029793888921737697,0.3333333333333333,-0.3333333333333333
26,7.03125,33.37645220756531,34.57645316123963,0.120651,-0.053692,feedback,0,0,False,0.005257798618078233,0.3333333333333333,-0.3333333333333333
27,7.03125,34.57956075668335,35.77956194877625,0.312424,0.070615,feedback,0,0,False,0.017471398866415005,0.3333333333333333,-0.3333333333333333
28,7.03125,35.79541540145874,36.99541635513306,0.110265,-0.047109,feedback,0,0,False,0.03464660710525505,0.3333333333333333,-0.3333333333333333
29,7.03125,37.03011989593506,38.23012108802796,0.037897,-0.047363,feedback,0,0,False,0.04597768939113635,0.3333333333333333,-0.3333333333333333
30,7.03125,38.21419334411621,39.41419453620911,0.073996,-0.049999,feedback,0,0,False,0.051867622562408414,0.3333333333333333,-0.3333333333333333
31,7.03125,39.39848852157593,40.598489713668826,-0.017579,-0.029489,feedback,0,0,False,0.06043344784474383,0.3333333333333333,-0.3333333333333333
32,7.03125,40.599587202072144,41.79958863258362,-0.014395,-0.110393,feedback,0,0,False,0.0612678029892447,0.3333333333333333,-0.3333333333333333
33,7.03125,41.767486810684204,42.96748847961426,0.161889,-0.101639,feedback,0,0,False,0.0678061341784007,0.3333333333333333,-0.3333333333333333
34,7.03125,43.01818537712097,44.21818633079529,0.185923,0.012252,feedback,0,0,False,0.08703681764817343,0.3333333333333333,-0.3333333333333333
35,7.03125,44.1526415348053,45.352642726898196,0.008821,-0.121079,feedback,0,0,False,0.09852742297101101,0.3333333333333333,-0.3333333333333333
36,7.03125,45.386550188064575,46.586551141738894,0.016113,-0.033262,feedback,0,0,False,0.10788035032200942,0.3333333333333333,-0.3333333333333333
37,7.03125,46.55457377433777,47.754575204849246,-0.11363,-0.038808,feedback,0,0,False,0.11124323394942413,0.3333333333333333,-0.3333333333333333
38,7.03125,47.73965072631836,48.93965167999268,-0.131378,-0.144,feedback,0,0,False,0.10607437892079452,0.3333333333333333,-0.3333333333333333
39,7.03125,49.00636076927185,50.20636196136475,-0.019597,-0.082526,feedback,0,0,False,0.1070077373592865,0.3333333333333333,-0.3333333333333333
40,7.03125,50.190361738204956,51.390362930297854,-0.097925,-0.130226,feedback,0,0,False,0.11135499990368025,0.3333333333333333,-0.3333333333333333
41,7.03125,51.42540907859802,52.62541074752808,-0.044389,-0.074757,feedback,0,0,False,0.11368070357084345,0.3333333333333333,-0.3333333333333333
42,7.03125,52.55934953689575,53.75935049057007,0.034095,-0.033006,feedback,0,0,False,0.11568994346952521,0.3333333333333333,-0.3333333333333333
43,7.03125,53.826963901519775,55.026964855194095,-0.091508,-0.152589,feedback,0,0,False,0.12065185795068817,0.3333333333333333,-0.3333333333333333
44,7.03125,54.96095108985901,56.16095204353333,-0.046118,0.019173,feedback,0,0,False,0.1246931640048028,0.3333333333333333,-0.3333333333333333
45,7.03125,56.178778409957886,57.37877984046936,-0.019692,-0.004864,feedback,0,0,False,0.1200556752383717,0.3333333333333333,-0.3333333333333333
46,7.03125,57.413450717926025,58.613451433181766,-0.210755,-0.161341,feedback,0,0,False,0.11898804470133899,0.3333333333333333,-0.3333333333333333
47,7.03125,58.649431228637695,59.849432182312015,-0.088063,-0.061959,feedback,0,0,False,0.1154301882569802,0.3333333333333333,-0.3333333333333333
48,7.03125,59.76508188247681,60.965082836151126,-0.168818,-0.143156,feedback,0,0,False,0.11372846649146172,0.3333333333333333,-0.3333333333333333
49,7.03125,60.999290466308594,62.19929165840149,-0.027655,-0.098981,feedback,0,0,False,0.11188077733302211,0.3333333333333333,-0.3333333333333333
50,7.03125,62.16785478591919,63.36785573959351,-0.181786,-0.127169,feedback,0,0,False,0.11673872239852023,0.3333333333333333,-0.3333333333333333
51,7.03125,63.36835956573486,64.56836051940918,-0.027288,-0.173909,feedback,0,0,False,0.11291252803015839,0.3333333333333333,-0.3333333333333333
52,7.03125,64.56937050819397,65.76937146186829,-0.155069,-0.226888,feedback,0,0,False,0.12318406334853271,0.3333333333333333,-0.3333333333333333
53,7.03125,65.7725236415863,66.9725248336792,-0.183581,-0.187406,feedback,0,0,False,0.12821534396338588,0.3333333333333333,-0.3333333333333333
54,7.03125,67.0211079120636,68.2211091041565,-0.165866,-0.105213,feedback,0,0,False,0.1284944693856261,0.3333333333333333,-0.3333333333333333
55,7.03125,68.2223219871521,69.422323179245,-0.164231,-0.012248,feedback,0,0,False,0.12424542298937018,0.3333333333333333,-0.3333333333333333
56,7.03125,69.40636277198792,70.60636396408081,-0.085666,-0.07338,feedback,0,0,False,0.11374613008332458,0.3333333333333333,-0.3333333333333333
57,7.03125,70.64039421081543,71.84039540290833,-0.085129,-0.054707,feedback,0,0,False,0.11286152603841053,0.3333333333333333,-0.3333333333333333
58,7.03125,71.7583236694336,72.95832462310791,0.024565,-0.090806,feedback,0,0,False,0.11087831352114932,0.3333333333333333,-0.3333333333333333
59,7.03125,72.942791223526,74.14279193878174,0.149148,-0.074588,feedback,0,0,False,0.11884837544822917,0.3333333333333333,-0.3333333333333333
60,7.03125,74.16027688980103,75.36027784347534,0.156417,-0.002952,feedback,0,0,False,0.1347398947486905,0.3333333333333333,-0.3333333333333333
61,7.03125,75.36140179634094,76.56140275001526,0.31148,-0.019316,feedback,0,0,False,0.14590449130821467,0.3333333333333333,-0.3333333333333333
