volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
0,7.5,7.438389539718628,8.638390731811523,0.0,0.0,baseline,0,0,nan,nan,nan,nan
1,7.5,7.505610942840576,8.705614042282104,0.0,0.0,baseline,0,0,nan,nan,nan,nan
2,7.5,7.572097063064575,8.77209825515747,0.0,0.0,baseline,0,0,nan,nan,nan,nan
3,7.5,7.638471364974976,8.83847279548645,0.0,0.0,baseline,0,0,nan,nan,nan,nan
4,7.5,7.705489158630371,8.905490350723266,0.0,0.0,baseline,0,0,nan,nan,nan,nan
5,7.5,8.189202547073364,9.38920350074768,0.0,0.0,baseline,0,0,nan,nan,nan,nan
6,7.5,9.356618642807007,10.55662007331848,0.0,0.0,baseline,0,0,nan,nan,nan,nan
7,7.5,10.591107368469238,11.791108322143554,0.0,0.0,baseline,0,0,nan,nan,nan,nan
8,7.5,11.792230367660522,12.992231321334838,-0.025122,0.007151,baseline,0,0,nan,nan,nan,nan
9,7.5,13.059707641601562,14.259709072113036,-0.167714,-0.103788,baseline,0,0,nan,nan,nan,nan
10,7.5,14.210594892501831,15.410596084594726,-0.07906,0.023888,baseline,0,0,nan,nan,nan,nan
11,7.5,15.379379987716675,16.57938094139099,-0.077328,0.021362,baseline,0,0,nan,nan,nan,nan
12,7.5,16.61269235610962,17.812693309783935,-0.203378,0.109266,baseline,0,0,nan,nan,nan,nan
13,7.5,17.797977924346924,18.99797887802124,-0.095876,0.126023,baseline,0,0,nan,nan,nan,nan
14,7.5,19.01469135284424,20.214692306518554,-0.02721,0.017145,baseline,0,0,nan,nan,nan,nan
15,7.5,20.183620929718018,21.383622121810912,-0.035236,0.020613,baseline,0,0,nan,nan,nan,nan
16,7.5,21.38363027572632,22.58363265991211,-0.059802,-0.034817,baseline,0,0,nan,nan,nan,nan
17,7.5,22.567535161972046,23.76753635406494,-0.126091,-0.011439,baseline,0,0,nan,nan,nan,nan
18,7.5,23.818469285964966,25.01847023963928,-0.118758,0.090067,baseline,0,0,nan,nan,nan,nan
19,7.5,24.936304569244385,26.1363055229187,-0.103724,0.075307,baseline,0,0,nan,nan,nan,nan
20,7.5,26.206599950790405,27.40660090446472,-0.057737,0.025718,baseline,0,0,nan,nan,nan,nan
21,7.5,27.404694318771362,28.604695272445678,-0.078382,0.081645,baseline,0,0,nan,nan,nan,nan
22,7.5,28.623180627822876,29.82318181991577,-0.163473,0.014083,baseline,0,0,nan,nan,nan,nan
23,7.5,29.7735595703125,30.973561000823974,-0.189796,0.052648,baseline,0,0,nan,nan,nan,nan
24,7.5,30.978867769241333,32.17886896133423,-0.20938,0.068266,feedback,0,0,False,0.0,0.3333333333333333,-0.3333333333333333
25,7.5,32.25323009490967,33.453231525421145,-0.176495,0.10012,feedback,0,1,False,0.0,0.3333333333333333,-0.3333333333333333
26,7.5,33.406816720962524,34.60681791305542,-0.0405,0.118869,feedback,0,2,False,0.0,0.3333333333333333,-0.3333333333333333
27,7.5,34.635125398635864,35.83512659072876,-0.127048,0.139628,feedback,0,3,False,0.0,0.3333333333333333,-0.3333333333333333
28,7.5,35.797537088394165,36.99753851890564,0.000665,0.19866,feedback,0,4,False,0.0,0.3333333333333333,-0.3333333333333333
29,7.5,37.01527452468872,38.2152759552002,-0.120191,0.170793,feedback,0,5,False,0.0,0.3333333333333333,-0.3333333333333333
